#1;0;0;0;0
"#Heat demand profiles as used in the project IntegraNet (GWI/UMSICHT). Calculated based on different sources. For details see:  Gemeinsamer Abschlussbericht des Forschungsvorhabens IntegraNet: ""Integrierte Betrachtung von Strom-, Gas- und Wärmesystemen zur modellbasierten Optimierung des Energieausgleichs- und Transportbedarfs innerhalb der deutschen Energienetze"", Benthin et al. (2020)";;;;
#;6WE_17;6WE_3;6WE_23;6WE_4
1785600;11949.90918;11399.77539;13037.12695;10634.65137
1789200;9694.209961;9766.994141;6401.371094;7655.990723
1792800;8877.178711;8225.621094;8424.842773;4974.200684
1796400;9096.078125;9251.40918;8964.941406;9134.693359
1800000;11596.7832;10225.89746;11064.77246;12275.12305
1803600;11077.06934;10072.9707;10159.07324;9482.132813
1807200;14431.55664;15117.50488;13570.8877;10237.97168
1810800;11487.86816;10841.85254;8724.728516;9583.00293
1814400;10592.50293;11228.31055;10229.38574;8070.654785
1818000;12748.12305;12190.99414;12017.10547;10898.75586
1821600;12104.36035;14368.74902;13797.11133;10867.1875
1825200;9723.049805;10306.24707;8886.799805;5091.157227
1828800;7432.183105;6351.990234;7097.870117;7818.12207
1832400;8881.518555;6550.131836;3589.062012;6840.009766
1836000;9780.251953;8992.512695;8298.801758;8856.380859
1839600;10009.2832;10208.99316;10213.5332;10143.49609
1843200;11712.40625;10778.26367;11688.06641;11006.39648
1846800;10201.02441;9654.866211;10284.95508;10286.1123
1850400;14417.19336;14041.82227;15468.49902;17917.72656
1854000;14512.46582;15097.39746;15199.24121;15269.73242
1857600;15317.68652;16006.04199;15695.00488;16529.52734
1861200;11840.75293;14424.58203;12925.66699;12729.3623
1864800;14106.87695;12878.13477;13723.4541;12682.7627
1868400;12779.52344;12967.44531;10788.5293;9741.771484
1872000;14154.10156;13435.20703;13818.61035;12427.09082
1875600;12859.24609;11759.52637;9612.452148;9717.296875
1879200;13441.39355;12847.98438;12281.39941;11299.24121
1882800;13242.24707;13141.91309;12147.6582;13963.48828
1886400;13849.43164;13085.89453;14916.46875;15015.50391
1890000;11530.05176;11541.71289;10979.54297;10652.42188
1893600;13284.55957;15647.23828;13666.76855;11794.77832
1897200;11232.72266;9681.012695;7642.185547;9136.410156
1900800;10899.63477;9499.616211;7916.518066;7813.308594
1904400;11280.54785;8876.522461;8895.166992;8957.49707
1908000;8344.612305;10955.45703;9396.479492;8833.142578
1911600;6579.651855;7707.472656;4675.187988;3267.665771
1915200;4821.416992;3882.63916;3209.467529;4532.790527
1918800;6214.346191;4261.836914;2583.344238;4746.876953
1922400;7945.194336;6992.191406;6522.561523;6382.807129
1926000;8574.743164;8733.989258;8788.296875;8555.266602
1929600;9751.423828;9555.508789;10246.87207;9536.47168
1933200;9069.685547;8924.541992;8817.570313;8546.040039
1936800;13147.86621;13068.7002;14474.5459;16999.11523
1940400;12611.07227;16555.17773;13859.55859;14660.29004
1944000;16100.32617;16640.57031;14860.58984;17055.67578
1947600;14219.7168;14599.70996;12901.89063;13622.1748
1951200;15384.9043;14400.78223;15640.82813;14633.70898
1954800;13107.49902;12586.12207;11754.48438;11450.8125
1958400;11866.44531;11284.40918;11514.73242;11282.93164
1962000;11742.03418;9663.549805;9406.384766;9679.188477
1965600;12131.44434;11194.15723;11254.65723;11059.20215
1969200;13130.04102;12918.87793;13535.5752;13934.5166
1972800;13423.22461;13267.62305;14058.33496;15125.73926
1976400;10431.33008;9440.327148;9861.200195;8926.620117
1980000;13151.2002;14585.22656;12844.74707;11043.66113
1983600;12533.24707;11835.44531;10550.1748;9347.495117
1987200;12374.4834;11984.87695;11525.98145;10024.24414
1990800;14415.70996;12422.12598;13353.7959;11174.52539
1994400;12189.38477;13897.2832;13423.62012;13024.97363
1998000;9957.144531;10591.92578;9219.624023;5799.898438
2001600;8505.923828;7201.579102;7369.588867;7654.88916
2005200;9385.668945;7128.048828;3837.873779;7335.262695
2008800;11136.5;10255.41992;9378.222656;10341.48145
2012400;11000.98438;11553.15332;11612.94531;11725.45508
2016000;14036.35449;12801.90137;14241.49219;12872.27539
2019600;12191.06152;12516.45313;12806.04785;12076.09766
2023200;16635.9668;15795.14355;18181.7168;20514.07617
2026800;17127.50195;18111.77539;19003.68555;17995.7207
2030400;19403.33008;19041.56445;19015.00391;20147.8125
2034000;16664.63867;18177.07617;16078.5332;15477.97266
2037600;17074.95313;16171.5332;16825.91797;16278.04688
2041200;16080.06348;15181.81445;14776.27832;13903.05176
2044800;15750.49316;15463.42188;15839.78418;15018.25977
2048400;15125.78906;13266.26855;12835.6084;13415.85449
2052000;15920.38281;13055.52637;14335.40918;14781.68652
2055600;15533.62012;12164.05762;14738.57617;13615.15332
2059200;15779.99219;14082.81934;17340.40234;17229.35742
2062800;14417.81152;13481.88086;14605.69238;12831.00098
2066400;16755.83789;16986.02734;16392.89258;12475.45996
2070000;13628.24512;11760.71875;13607.23242;11676.38574
2073600;14786.67188;14094.82422;13607.00488;11585.5
2077200;17020.93555;13094.75488;15099.64453;13084.19531
2080800;15553.21582;15518.64453;14072.21387;13266.5166
2084400;12625.72852;12964.00488;11603.71973;8080.464844
2088000;8628.723633;7882.385254;8821.354492;10609.89551
2091600;10952.84668;8229.107422;4493.471191;8680.256836
2095200;12721.13379;12376.5752;11993.01758;12370.16309
2098800;13255.12793;13517.92188;13870.125;13436.54297
2102400;15579.08984;14069.14063;15462.64453;14415.91699
2106000;14094.27344;13843.61035;14048.71484;13418.96484
2109600;18262.88281;18055.12891;20331.0625;22862.40625
2113200;20226.64648;21428.98047;20938.04883;20278.16992
2116800;22281.99609;22873.04102;20446.41016;22442.78125
2120400;18913.68555;21391.21289;19230.96094;18885.13086
2124000;18613.22461;16818.60547;18010.33203;19238.24805
2127600;17043.20313;17712.14453;15800.49316;16797.28125
2131200;18371.875;18456.37891;19476.14063;18420.25781
2134800;17875.37305;16354.2168;15944.79688;15388.55762
2138400;18131.45703;16649.82031;17159.17188;16189.88281
2142000;17098.80664;15895.76563;18306.43945;18131.56641
2145600;17304.06445;18367.99219;18612.02539;21071.39648
2149200;16134.02539;17235.82227;16516.44922;16769.14258
2152800;18812.60352;19470.64844;18249.25977;15470.82031
2156400;15487.79004;14892.39355;14984.15723;13879.94043
2160000;15841.52637;15090.77441;15418.80762;13290.35742
2163600;13446.15332;13354.26465;12424.70996;13388.7627
2167200;13071.66992;14224.08301;12872.87207;11936.31836
2170800;9442.268555;9830.910156;7981.660156;5196.102051
2174400;6402.355957;6064.139648;5905.455078;7629.11377
2178000;8374.601563;5981.98877;3324.729492;6849.347656
2181600;9423.776367;8534.430664;8315.850586;8738.123047
2185200;9333.489258;9193.90625;9554.668945;9337.289063
2188800;10511.34668;9616.205078;10715.76367;9680.720703
2192400;9222.516602;8892.076172;8964.838867;8605.797852
2196000;12554.69238;12585.14941;13392.87012;16226.91309
2199600;13004.0957;14144.50586;13715.12793;13323.81641
2203200;13915.24316;14233.80859;13440.40137;14097.67188
2206800;10953.84961;13116.54883;11865.41113;11512.21191
2210400;11378.22168;11773.13379;12001.59277;10177.97461
2214000;10961.34473;10327.13672;9490.234375;8495.998047
2217600;11217.95996;10064.35156;11770.80957;10143.23926
2221200;9843.181641;9016.986328;8007.495117;8157.167969
2224800;9795.503906;9123.99707;8039.716797;6729.038086
2228400;9985.700195;8845.941406;9511.304688;8035.792969
2232000;10567.28906;9084.052734;11485.63867;7724.586914
2235600;8448.564453;6722.513184;8394.174805;5917.624023
2239200;11631.98926;10781.49805;10741.79785;7532.187988
2242800;10591.50488;9843.056641;8169.154297;9896.899414
2246400;10985.67578;11078.64844;10325.32715;9959.311523
2250000;12896.67676;12235.07422;11645.4082;12097.16211
2253600;13017.09473;16998.14648;15507.9707;14049.52246
2257200;10369.74316;12149.00293;11180.625;8216.038086
2260800;9156.623047;8759.733398;8773.458008;11803.19727
2264400;10768.83887;8225.975586;4194.447754;8582.160156
2268000;12700.03613;11634.7627;11219.41113;12020.87109
2271600;13637.18848;13448.47461;13660.94336;13423.34082
2275200;16073.2207;14585.62891;15746.54492;14727.91797
2278800;14455.19922;14931.8916;15079.55176;14349.90918
2282400;20327.64258;19392.43359;22398.82031;25235.18359
2286000;21444.59375;22834.54883;23188.16992;22367.95508
2289600;23652.74609;24986.29297;22695.93164;24285.29688
2293200;21559.41211;22892.66602;20293.26172;19377.18164
2296800;20016.73438;17431.93555;19566.45117;17727.34766
2300400;16720.24023;17250.14258;16335.59766;12536.57813
2304000;17110.26953;16961.26758;17510.54102;14664.16992
2307600;11712.00098;15279.77344;8255.724609;12276.18457
2311200;14395.0332;16064.39258;11663.56543;12776.46484
2314800;14748.01465;15924.20117;14507.51563;15510.66406
2318400;14794.14453;17114.24414;16184.80176;18492.35938
2322000;15380.96387;14779.65918;14044.24609;13441.49316
2325600;19547.24805;20988.80078;19250.0293;15697.55176
2329200;17178.12695;15766.69824;13525.78125;12965.75293
2332800;17723.79883;17829.52148;16162.25293;14916.27246
2336400;18869.69531;17305.22656;17623.33789;17451.16406
2340000;15784.14746;18794.98047;15692.07031;17805.99609
2343600;14319.92969;14202.94434;10642.9375;11018.84277
2347200;12212.30859;10879.05859;9854.62793;13743.66699
2350800;13765.45898;10495.20703;5525.244141;10426.01953
2354400;14996.33594;14282.68359;13546.29297;13757.97656
2358000;14874.70801;14870.46777;15031.36426;14475.92188
2361600;16488.47656;15776.47363;16631.59766;15833.9082
2365200;13591.95996;14018.63184;14435.69824;14071.7998
2368800;17941.65039;17643.03906;19197.5;22326.48438
2372400;18417.63477;20622.96289;19179.04492;19161.76953
2376000;19931.69531;20904.75586;19462.17969;20173.40039
2379600;16771.63867;18594.08398;15955.95996;15821.99902
2383200;16043.74414;13455.1709;16143.46191;13769.41602
2386800;11995.76172;10098.4502;11333.84668;9496.368164
2390400;13524.57422;12964.61523;12117.20605;8771.27832
2394000;9838.805664;8423.961914;7239.353027;5639.118652
2397600;10429.71973;10763.37305;10190.29199;8187.932129
2401200;12182.10449;13061.02637;10068.14453;10808.25977
2404800;11514.73242;10323.05469;11995.66504;10616.9541
2408400;11138.74121;8695.399414;10635.26465;7316.68457
2412000;12091.21973;13633.05762;13870.61035;7900.152832
2415600;11189.12988;10145.84961;10171.02148;8524.727539
2419200;11704.48438;10220.96875;10887.04395;9329.34082
2422800;13261.81836;11108.55176;10050.94727;10871.66895
2426400;9787.69043;14387.39648;10530.94434;11961.96484
2430000;9098.385742;10414.22949;7353.241211;5413.974121
2433600;8075.402344;6800.772461;6585.67627;7936.129883
2437200;9519.918945;6914.554688;3800.223633;7035.779297
2440800;11454.78125;10808.42578;10518.06836;10733.42188
2444400;12106.4541;12330.55566;12707.05469;12289.42676
2448000;14642.47461;13334.47852;14590.75781;13771.56836
2451600;13276.42969;13109.30273;13365.54785;12790.99414
2455200;17894.30078;17145.12695;19435.45703;21602.08789
2458800;18219.87109;16943.7832;18735.65039;18000.27148
2462400;19691.35938;19801.82813;19079.83594;20200.32031
2466000;16926.89648;19816.69727;17529.93164;17055.23438
2469600;18058.9082;17136.70313;18868.25;17987.99414
2473200;17104.60742;16581.00586;15289.40918;15690.5127
2476800;16814.63867;17954.60547;17104.5332;16956.69727
2480400;16127.8623;16342.95117;14155.05469;14805.07129
2484000;15540.60352;16528.23633;15411.30859;15952.82715
2487600;15145.20801;16430.62695;17085.85938;17319.90039
2491200;16122.66504;17271.17383;18177.08398;19394.9668
2494800;15608.42871;15462.98242;15685.00586;14752.56055
2498400;18346.79883;20380.48242;17912.75586;15268.63086
2502000;17024.47656;13987.95801;15274.4541;13321.61426
2505600;16843.52344;15405.25;16428.32813;12865.71973
2509200;18432.31641;15572.20996;17787.96484;16258.69629
2512800;17562.98828;18285.02734;18099.15039;16250.35938
2516400;15202.60156;15985.74609;14348.19434;10447.63477
2520000;14355.67871;12408.9082;12955.24609;14210.12305
2523600;14351.4502;10955.53418;5798.762695;10800.94141
2527200;17313.0293;16324.6084;15411.24609;16483.54688
2530800;17909.83594;17863.39258;17913.44141;17911.38867
2534400;20332.88281;19125.34375;20164.13281;19485.89648
2538000;18879.36133;18948.42969;18156.32031;18491.97461
2541600;23795.50781;22883.61523;25813.51758;28903.28906
2545200;23661.7793;23675.5332;25693.94531;24447.91602
2548800;26035.91016;26245.05469;25120.0918;26019.63281
2552400;21055.08984;24186.25977;23123.11719;22753.78516
2556000;23103.30469;22286.06055;22765.58594;23747.90234
2559600;21608.43555;21600.13867;19342.67383;19265.28711
2563200;21354.13281;19966.4082;21874.30078;20566.0918
2566800;17939.37891;16998.84766;15492.7002;16859.30273
2570400;15272.19336;14522.13281;13574.12402;14695.29297
2574000;13464.87598;14461.36816;13611.5459;16043.71387
2577600;14939.12305;15784.35352;15873.62695;17774.38281
2581200;14657.30762;14931.65137;13370.49707;13531.47363
2584800;17544.82422;20968.51172;17670.8457;15073.48633
2588400;14755.5;16478.99414;14543.56055;15365.27246
2592000;15810.17188;17286.30664;14768.6748;15122.89063
2595600;17579.0625;16127.55664;17002.54883;16489.22656
2599200;16502.69727;19000.6582;17043.85352;17205.44727
2602800;14513.74121;15069.85352;14064.21777;9947.130859
2606400;13039.78809;11535.57324;12214.95996;13422.10742
2610000;13646.43848;10440.33203;5600.586426;10738.5791
2613600;16605.09961;15818.89355;15325.87012;15551.65234
2617200;16298.71582;17362.40039;17482.38477;17168.44531
2620800;19228.01758;18268.29297;19427.46875;18762.83398
2624400;18021.37891;17829.64063;18203.53906;16057.4707
2628000;23092.40039;22541.96094;25444.78906;27496.8457
2631600;22948.23828;23567.1875;25210.18945;24404.05664
2635200;26502.75;26062.90625;25124.91992;26148.51953
2638800;23400.47852;25792.01758;22060.80078;20904.19922
2642400;22546.33984;22612.17969;23315.41406;20782.97656
2646000;21006.30469;22368.78711;19314.62891;19849.82227
2649600;20368.51367;22750.48828;21785.62109;20336.43164
2653200;18669.8125;19822.13477;17189.63867;17086.89844
2656800;18867.09766;19317.4043;16495.76953;18433.25
2660400;18926.32813;19540.20898;19778.7207;20737.26367
2664000;19293.83008;19667.39648;19763.07227;21933.14063
2667600;17175.04492;18822.32227;17007.47852;18179.42773
2671200;18889.29492;22083.70703;20115.11133;17971.33008
2674800;18431.16211;17945.07227;16816.57227;18143.67578
2678400;18237.74414;18630.71875;18061.63477;17496.32422
2682000;20390.26758;19231.08008;20158.74023;19345.23438
2685600;17334.16992;21297.4375;20283.17578;19409.63477
2689200;15296.97168;17239.26563;15869.65918;12549.66211
2692800;14703.20801;13144.32617;14271.42578;16369.63867
2696400;15609.52148;11478.80664;6125.855469;11944.76172
2700000;18183.9082;17160.25195;16555.78711;17227.66016
2703600;18368.24805;18740.2832;18806.32422;18773.21289
2707200;21743.02734;19675.98438;21061.71289;20373.93164
2710800;19619.99805;19522.66797;19555.18555;18453.31836
2714400;24190.01172;23382.97461;26620.875;28485.86914
2718000;24972.66406;24119.92578;26715.10352;25173.05859
2721600;27958.40234;27777.82813;24845.53516;26934.2832
2725200;24490.60547;28021.88281;23477.27539;22793.51758
2728800;22920.62891;23830.04297;24392.31641;24450.52539
2732400;21472.06641;20996.24414;21197.66406;21687.09766
2736000;22660.81055;22242.54492;23470.58398;22969.63672
2739600;22167.06055;22333.98438;20009.57227;20484.13086
2743200;21787.06055;21533.51367;20445.57031;21102.46289
2746800;22835.36523;22200.5;23679.92383;23851.20508
2750400;23171.99219;23918.07813;24503.25;26562.03906
2754000;22003.42969;22226.98047;21841.56445;21740.52148
2757600;24896.58203;27234.24414;23744.57227;22435.37109
2761200;20747.46289;21271.44922;19683.17773;20219.39063
2764800;20438.01367;21293.97852;20455.41992;19614.32227
2768400;22624.27734;20758.13086;21656.52344;21558.13281
2772000;20727.87109;22693.4082;20892.43164;21225.41797
2775600;17789.5;18094.44141;15867.12207;14031.89648
2779200;16268.33887;14778.69141;15727.44531;17380.5957
2782800;16667.74023;12460.84863;6638.318848;12855.82324
2786400;19261.81836;18512.27148;17658.98438;18254.49609
2790000;19501.93164;19572.74805;19521.22852;19346.4375
2793600;22076.91406;19971.67383;21075.11328;20209.05664
2797200;19615.0293;19575.05273;19617.78906;19158.12305
2800800;24652.93359;23627.7832;26595.32813;29202.84766
2804400;23628.83594;24324.44531;25794.17969;24337.64063
2808000;26368.82617;28182.55859;25080.61133;28107.52734
2811600;24636.75;27315.05859;23832.77148;23003.53711
2815200;24380.54492;23521.56641;23471.54297;23003.50977
2818800;22860.88281;22397.53711;21362.01563;21102.88672
2822400;22371.79688;23701.06445;22620.79883;22856.90234
2826000;19350.58203;20803.01758;15725.75879;19336.13672
2829600;20784.15625;21687.92383;20318.45898;19076.52148
2833200;21012.16016;21718.56055;19806.75391;21152.39844
2836800;23202.55273;21588.56445;21816.86719;24758.30664
2840400;22048.5293;21297.37109;20275.32227;20170.05273
2844000;24332.8418;26473.15234;24354.86914;21716.06445
2847600;21319.84961;20279.55469;20100.52344;18602.36523
2851200;17098.23633;20033.27148;17584.94141;16585.05273
2854800;22461.64844;20688.92383;21265.96484;21905.15039
2858400;20643.74023;22875.14258;21189.4707;22299.0293
2862000;18765.61523;18889.13867;16461.87109;14465.53027
2865600;16789.23633;14950.13867;14095.34375;16810.60352
2869200;16734.61328;12264.14063;6790.252441;12934.95898
2872800;19548.67383;18405.60742;18076.48438;17691.20898
2876400;19179.03125;19480.875;19937.26563;19093.74023
2880000;22163.89063;20237.74219;21732.75;20534.4668
2883600;20188.45703;20018.87695;20354.45117;19528.53711
2887200;25063.04883;23956.43164;27257.43945;29607.25
2890800;25821.72852;26882.56836;27511.75586;25985.91797
2894400;26733.43164;27499.48438;26413.66406;26735.58398
2898000;25106.66016;24506.23242;23808.30859;20681.50195
2901600;24337.77148;20890.04883;22965.57422;21792.61523
2905200;19372.79297;21842.86914;18830.96484;20357.60938
2908800;20435.57813;23053.06641;21015.44336;22168.20313
2912400;18736.76367;20351.40625;18058.11523;14996.46191
2916000;18995.34375;20497.69336;20816.22461;17180.49414
2919600;20747.33398;18537.13281;20801.8418;18883.19141
2923200;21601.38086;20025.94727;22024.89844;23368.18945
2926800;20934.34766;18355.60156;19685.84766;19910.67578
2930400;22605.69922;22615.44922;22219.66406;18673.05469
2934000;18386.93164;16827.83008;17794.95508;14126.69238
2937600;16283.36133;17887.89844;16228.88672;15084.88672
