#1;0;0;0;0
"#Heat demand profiles as used in the project IntegraNet (GWI/UMSICHT). Calculated based on different sources. For details see:  Gemeinsamer Abschlussbericht des Forschungsvorhabens IntegraNet: ""Integrierte Betrachtung von Strom-, Gas- und Wärmesystemen zur modellbasierten Optimierung des Energieausgleichs- und Transportbedarfs innerhalb der deutschen Energienetze"", Benthin et al. (2020)";;;;
#;6WE_5;6WE_30;6WE_25;6WE_31
double default(8761,5);;;;
1663200;9485.736328;10725.90723;10950.47168;10185.49219
1666800;10822.30762;10958.58594;12186.70703;11280.86719
1670400;12525.49023;10989.25391;11587.2373;11887.81152
1674000;11202.06738;11332.4209;11621.65527;11205.29688
1677600;16221.45898;12610.12891;14800.25391;15463.83789
1681200;15954.75977;16792.26367;16882.20117;17911.45508
1684800;15191.74512;14177.92676;11847.23438;15983.01855
1688400;12591.36523;12935.13672;12993.25195;13528.83203
1692000;11982.60352;14259.8125;12758.54395;13676.27148
1695600;10730.19531;12713.59668;9760.605469;11735.44922
1699200;12493.55176;11728.42676;10687.84863;14507.02539
1702800;9935.601563;10103.92578;6346.296387;11307.65527
1706400;8961.619141;9546.995117;7064.142578;12284.7334
1710000;11580.875;12639.28613;11745.95117;13583.58105
1713600;12159.43457;13918.6416;12331.10742;14341.49609
1717200;9824.366211;11458.96387;9467.378906;12291.94922
1720800;12087.92188;10995.45703;8645.957031;13707.49805
1724400;10213.4707;13589.49512;9052.763672;12460.92871
1728000;10643.61328;12224.36719;10982.89258;13027.87891
1731600;12690.88574;12255.48535;13708.43945;14841.40234
1735200;13996.84863;14016.41504;13538.40723;15199.15625
1738800;10147.97852;12168.91895;10227.90234;10868.47559
1742400;7621.087891;8132.428711;9642.936523;9169.566406
1746000;7671.490723;11903.21875;10106.40332;7680.76416
1749600;10456.76758;11132.54297;11325.82617;11255.83105
1753200;11534.93457;11366.60449;13074.63574;12181.56055
1756800;12822.1543;11521.34082;12571.71973;13259.74805
1760400;12623.56836;12775.99902;12999.09961;12592.4668
1764000;18084.47266;14200.66016;16901.22266;17602.14258
1767600;17273.08398;18192.67188;18808.29883;19536.38477
1771200;17237.01367;17568.9707;14632.62012;17926.49023
1774800;14378.21484;16209.80469;14923.21875;16140.08984
1778400;15126.4375;14497.84961;13828.21875;14459.72949
1782000;11914.31543;9747.801758;8562.125977;12478.76855
1785600;11421.23633;6888.032227;6077.868164;12111.31152
1789200;9093.141602;6480.991699;4333.277832;9674.441406
1792800;7569.648926;4714.279785;5058.486328;10868.92773
1796400;8825.972656;8157.821289;4418.241211;10954.74121
1800000;10517.54883;10333.63867;7649.480469;11634.12598
1803600;9871.426758;8748.119141;8766.821289;10112.29492
1807200;13743.54785;9439.53418;11849.2373;14080.31934
1810800;9946.588867;10403.47559;11768.38281;11837.62402
1814400;9834.995117;9149.333008;10163.06934;11537.1748
1818000;10765.25781;11554.20996;12052.88477;13091.79297
1821600;12845.68945;11275.93457;12394.75391;14176.69043
1825200;8768.242188;9817.194336;8219.166992;9639.291992
1828800;6691.489746;6560.162598;8476.967773;7977.249512
1832400;6654.211914;9751.975586;8761.118164;6936.338867
1836000;8782.430664;9141.566406;9599.233398;9462.177734
1839600;9879.798828;9994.305664;11231.54492;10500.09082
1843200;11199.47168;10158.39648;10840.13574;11307.2207
1846800;10213.69727;10158.28418;10604.12695;9089.461914
1850400;14742.86133;11673.94434;13295.81836;15002.46387
1854000;12766.27148;15317.97559;13506.05176;15364.34082
1857600;13589.54199;13791.21973;12906.80273;15138.39551
1861200;10520.96875;13208.20508;10759.19238;12911.00684
1864800;13695.50684;13946.72461;11981.92383;13402.47266
1868400;12638.66992;11914.83398;9144.685547;12650.60254
1872000;13728.84961;13341.79102;10379.2793;13663.18945
1875600;11760.82813;11763.0127;7104.118164;11798.66895
1879200;12673.64551;12669.88672;8173.004883;13235.49902
1882800;11891.73047;13247.83203;8022.057129;13927.54688
1886400;13713.02734;15073.22363;10906.30566;13992.77734
1890000;10320.43652;13279.74414;10574.30664;11948.2334
1893600;13417.70703;11534.22363;9091.751953;14121.58594
1897200;9189.47168;11041.98242;9013.668945;11754.56055
1900800;8600.329102;6785.640137;7335.309082;10226.23145
1904400;9066.265625;8856.567383;9298.607422;10982.25684
1908000;9982.958984;9093.948242;11273.43359;9931.067383
1911600;6824.891113;8050.293945;6843.804199;6436.910645
1915200;3649.758789;4021.597656;5468.701172;4737.179688
1918800;4155.617188;6900.314453;5744.541504;4485.881836
1922400;6870.507813;7889.032715;7833.870117;7515.134277
1926000;8337.055664;8474.577148;9748.866211;9060.958008
1929600;9500.160156;8792.945313;9280.129883;10059.44727
1933200;9418.566406;8804.436523;8765.555664;8553.023438
1936800;14701.70215;11025.56641;11936.1543;13841.37988
1940400;14170.75293;15124.30371;13847.21191;16413.79297
1944000;14189.11133;14296.30566;12978.63184;15482.2041
1947600;9781.47168;13583.40625;10402.31152;12209.25977
1951200;13700.99316;14655.17383;12399.09863;14498.85938
1954800;12701.19824;12598.16602;10112.96191;12401.62598
1958400;10416.74609;11162.7207;8547.735352;12078.31738
1962000;10195.08398;11083.75586;6720.882324;9744.34668
1965600;10806.95605;12166.42578;6120.630859;11663.55273
1969200;12554.64355;12472;8518.43457;14041.40918
1972800;10213.90234;13772.41406;10985.7793;13926.7793
1976400;9218.025391;9420.405273;8756.650391;10802.77832
1980000;12437.7168;9925.014648;11156.86621;13390.87012
1983600;11538.00781;10025.91406;11456.13574;13138.43066
1987200;10917.96875;10110.86621;10544.52148;12901.25781
1990800;11943.05762;12008.27051;11752.22461;14381.25391
1994400;13476.30664;12193.55566;14128.125;13207.54395
1998000;9507.057617;10323.38574;9485.430664;10025.14355
2001600;7317.040527;7069.17627;9011.289063;8702.103516
2005200;6784.73584;10727.90137;9475.948242;7467.591309
2008800;10369.94727;10454.23145;10795.71387;10811.64551
2012400;11330.55371;11697.80078;12498.21094;11933.7959
2016000;13796.36914;12064.33691;12565.83398;13137.50293
2019600;13366.89551;12320.06836;12734.03125;12287.61035
2023200;18109.04688;14039.32715;15311.61816;17052.45313
2026800;15817.88184;18911.49805;15494.26465;18318.69922
2030400;17386.27148;16878.77539;15907.0459;17094.05078
2034000;13523.33105;16739.25586;15707.00391;15343.43848
2037600;16340.12305;16710.37109;15919.75195;16634.51758
2041200;14910.79199;15951.93457;13991.14844;14942.16504
2044800;13318.62305;15735.27441;14124.77246;15332.96777
2048400;13317.58984;14240.62988;12267.85645;12772.95801
2052000;13238.51367;15601.08691;12718.38086;13627.06445
2055600;13607.96191;15141.90137;11810.99316;14416.17773
2059200;13908.99023;16907.92969;14140.53223;15148.75098
2062800;14594.59766;14949.91309;13086.53906;14220.72949
2066400;15614.0498;13640.90039;13691.75684;15248.44824
2070000;11518.81445;13577.28418;13754.16016;13752.96973
2073600;11919.52637;11764.08301;13125.04199;14554.38184
2077200;13865.16602;14727.6582;15385.7998;15399.17383
2080800;15810.55371;15290.35254;17060.61914;15869.20898
2084400;11208.15039;12468.54492;12407.07813;12793.28223
2088000;9589.613281;8359.583008;11197.74805;10291.79395
2091600;8793.290039;12347.87012;11080.86523;8505.358398
2095200;12354.76758;12659.91016;13143.13672;12886.41895
2098800;13366.90039;13349.77441;14808.34082;13989.18848
2102400;15261.20996;13587.26855;14435.55762;14678.97656
2106000;14674.56055;13903.17676;14111.33789;13690.10742
2109600;20038.65039;16204.64551;16700.90234;19210.47266
2113200;19329.71094;20528.94141;17958.86328;22042.54297
2116800;18798.8457;20199.64063;18999.21875;20562.77734
2120400;16655.0957;19109.43164;17645.4707;18742.78711
2124000;17214.75977;18645.21875;16213.33008;18145.71289
2127600;17340.64258;18109.03516;16112.31641;17922.54297
2131200;16678.16602;17877.83984;17185.66602;18992.51953
2134800;15950.51855;16736.7793;13929.32031;16508.39648
2138400;14027.43066;16757.73242;14841.58398;16757.81641
2142000;13432.47656;15794.94629;15081.7002;17900.95898
2145600;17914.95508;19418.25781;16158.1709;19557.90625
2149200;16223.53516;17374.87109;14398.67285;16771.9668
2152800;17984.7832;15221;14264.86914;17218.34375
2156400;13931.05273;14904.71777;13101.23242;16656.70117
2160000;14464.47363;13371.79004;13365.86328;16566.02539
2163600;12929.29004;13673.11035;15419.6582;15774.08203
2167200;14556.36719;12719.74316;16322;14578.32324
2170800;9463.390625;10038.82813;10293.8457;9886.916992
2174400;6424.713379;5900.913574;7919.551758;7380.606445
2178000;6000.198242;9198.097656;8052.874512;6376.908691
2181600;8484.955078;9196.604492;9089.669922;9067.249023
2185200;9086.956055;9152.987305;10491.92773;9449.244141
2188800;10087.66895;9108.900391;9850.482422;10124.52246
2192400;8969.94043;8762.579102;9312.012695;8619.37207
2196000;13596.44336;10249.43555;10723.11133;13126.11719
2199600;11938.35938;13705.33984;10655.3252;13785.48633
2203200;12493.73242;12220.16113;11900.8584;13598.65527
2206800;8602.726563;11794.89063;10273.97266;12054.93164
2210400;10094.84766;11218.65918;10683.29688;12388.28418
2214000;10343.7832;9779.96875;9312.726563;9878.235352
2217600;10795.56641;9652.074219;9950.766602;11733.15039
2221200;9537.974609;8867.089844;6361.841309;9423.566406
2224800;8689.443359;7164.200684;5724.189453;9977.030273
2228400;8671.874023;6431.208984;4856.84375;10383.03223
2232000;10403.63965;8412.132813;7406.175293;10110.41406
2235600;6938.013184;7981.11084;7801.138672;9056.206055
2239200;9154.785156;7778.219727;8377.546875;11281.40039
2242800;8053.788574;10178.40723;8767.536133;10958.29199
2246400;9596.789063;10131.70605;8920.845703;12192.22754
2250000;9438.799805;12705.68164;10676.44141;13961.9375
2253600;14679.41992;15874.94727;15641.88086;16787.9043
2257200;9762.798828;12196.83496;11788.46875;12815.21191
2260800;7851.297363;9199.827148;10697.50684;10739.06836
2264400;8267.399414;12720.19238;11496.32422;8645.480469
2268000;12039.33105;12371.96094;12593.56738;12764.4209
2271600;13277.91211;13538.56641;14319.37793;13910.53223
2275200;15470.58789;13951.74121;14393.15137;15279.95801
2278800;15505.21387;15350.71582;15368.97363;14832.73633
2282400;21814.4375;18131.30859;20290.39063;20964.43555
2286000;20722.41992;22296.82617;22416.45313;23243.86914
2289600;21148.78516;21756.37305;16872.76758;22143.65234
2293200;19124.85352;19694.31641;17004.4668;19521.91406
2296800;17765.76563;17470.62305;15501.46094;18065.0625
2300400;17220.67188;16316.41797;13728.19043;17536.2207
2304000;15917.54004;15804.07617;13366.30566;18690.98438
2307600;11332.5752;13918.79492;12987.46387;15652.67676
2311200;12596.23633;15444.10938;13657.21191;16329.3125
2314800;14340.55176;14143.28418;14638.91602;16908.66211
2318400;16377.54102;17149.16602;16271.94824;16858.07617
2322000;13984.53613;15176.03906;15507.94629;14947.01953
2325600;18460.25781;15381.95508;17488.58008;17757.25586
2329200;15798.0332;16931.48633;18770.26563;16101.12891
2332800;14991.8877;15741.16211;17470.00195;17683.29492
2336400;16143.41602;17863.99219;17465.3418;17990.48828
2340000;17385.33203;18023.75195;17175.05469;17064.89063
2343600;13487.71289;15353.59375;13695.75879;13246.89941
2347200;11909.83203;12519.33691;13358.83984;12231.18359
2350800;10455.21484;16253.84473;13747.39258;10720.45313
2354400;13870.11719;15142.65039;15240.98242;14926.99023
2358000;14783.95801;14905.75391;16586.16406;15330.90332
2361600;16338.62207;15073.62012;15654.12695;16009.00195
2365200;14994.9834;14632.66504;14840.11328;14404.72266
2368800;19331.70508;16295.1709;17975.25781;18864.02344
2372400;17977.75391;19474.24805;19673.22656;19913.34766
2376000;18198.52148;18114.85156;14877.25586;19327.15625
2379600;15193.62695;13396.94336;13212.75293;16768.16992
2383200;11801.20898;12008.33398;13716.18066;13768.49805
2386800;11286.80664;8428.918945;7378.22168;11095.55273
2390400;11736.54688;8258.939453;7050.746094;13389.99121
2394000;8517.40332;6490.001953;4481.624023;8888.749023
2397600;8929.869141;6536.868164;5562.138184;10162.89648
2401200;11297.60742;8131.244629;6482.132813;13147.56348
2404800;9349.625977;10503.69922;7657.374023;10770.91699
2408400;9116.820313;9038.670898;7037.465332;9610.931641
2412000;10935.60938;8899.108398;9592.768555;11648.2168
2415600;10125.05957;8681.728516;8251.316406;11807.49023
2419200;8933.164063;6524.567871;7066.323242;12109.14453
2422800;10113.22852;9555.045898;11771.22949;12102.58789
2426400;11598.06152;10946;13193.21875;11958.12988
2430000;8348.220703;9708.975586;9293.669922;9106.232422
2433600;6778.916992;6584.579102;8640.083008;7825.064453
2437200;7336.507813;10266.03809;9308.276367;7372.12207
2440800;10442.9209;10657.1748;11832.63867;11283.71875
2444400;12140.21582;12041.74219;13426.42578;12794.80859
2448000;14342.22461;12776.68457;13539.19141;13817.95508
2451600;13607.25586;13294.1377;13535.83496;12711.74414
2455200;18417.98828;15281.69141;15821.18457;18285.09766
2458800;15646.65234;17344.75195;14613.35449;18781.09375
2462400;16238.78418;17888.03711;15750.05859;17711.91211
2466000;15552.52441;17224.48633;13628.32617;16427.89844
2469600;17235.88086;17945.51367;17037.74023;17256.74023
2473200;16084.39258;16994.15625;15106.78125;16765.49414
2476800;15186.50488;16798.70703;14441.47266;17846.3457
2480400;14734.15234;15665.31641;12314.30371;16278.30371
2484000;15296.85059;16353.09766;13244.48535;17067.0332
2487600;15227.58203;16037.7041;12306.7959;17638.91406
2491200;16683.7793;17989.0918;15510.65723;17947.58203
2494800;15236.85645;15838.51172;14647.22852;16562.30469
2498400;17526.79688;15518.66016;15453.88867;17532.74609
2502000;14995.16699;15962.96191;15502.7334;15979.47363
2505600;14800.46875;13968.87598;14109.40234;16644.7207
2509200;15550.06445;16774.49023;16714.54492;17546.375
2512800;18293.69727;15620.6582;18475.0332;18261.94336
2516400;13990.59961;14934.45996;15700.45703;15578.19727
2520000;13840.79688;12202.60352;14761.60059;14162.79785
2523600;11242.72266;16080.82617;14358.05566;11136.64063
2527200;15964.32129;16658.36328;17680.7793;17054.95508
2530800;17667.69336;15291.09277;19101.22461;18328.44336
2534400;19963.85352;16155.9707;18950.08008;19309.1875
2538000;19788.83594;18639.11719;19170.83203;18196.22461
2541600;25538.29297;20596.37109;22389.80078;23841.99219
2545200;22170.40625;24056.1582;21079.72266;24806.49609
2548800;23471.08984;22196.74219;20671.21094;23011.45898
2552400;17287.08789;19409.53125;21154.28906;20487.91016
2556000;21058.03711;22927.60938;20916.96875;22572.34766
2559600;21536.79102;21344.75781;19928.2793;21412.13477
2563200;18993.83789;20296.67383;18539.72461;20290.92188
2566800;16919.08984;17146.58594;16019.77441;16830.81836
2570400;13406.41797;14837.3877;13035.73047;14898.86035
2574000;12849.24316;13937.25488;11980.375;15880.86426
2577600;14781.31738;15521.53418;12694.06348;16339.6709
2581200;13979.85547;14625.78516;12024.91797;15868.17969
2584800;17600.84766;15869.7207;14606.19434;18208.44336
2588400;14910.01465;17049.03711;15579.78613;16509.375
2592000;15685.70215;14666.43652;16545.28125;17335.6582
2595600;16513.02344;16405.51758;17205.23242;18289.15039
2599200;19351.22266;16138.87988;17204.08398;19115.77539
2602800;14246.52832;14131.25586;13868.18652;15119.75195
2606400;12939.18945;10830.97852;13408.8916;13113.21094
2610000;10937.44531;15561.55859;14057.11133;11059.2041
2613600;15924.00684;16336.47754;17351.12891;16576.1582
2617200;16971.17383;17353.04297;18843.54883;17903.13281
2620800;18986.78906;17747.43164;18312.21094;18753.56836
2624400;18955.34961;18640.91797;18787.9707;16926.12109
2628000;24979.33203;20516.54492;21824.58789;23882.54297
2631600;22053.55469;23773.04297;21293.49219;24905.88086
2635200;23242.04297;24098.31641;22307.14648;23622.08008
2638800;21563.43555;23073.53711;22484.92969;23411.59766
2642400;22570.94922;23605.64844;22202.10156;23104.87891
2646000;22566.23633;21794.64063;19052.54102;22007.97266
2649600;21101.24609;20913.65234;19599.13867;22420.23828
2653200;18679.44727;18463.64063;16681.28906;19385.69141
2656800;18059.64453;19274.60547;17265.63281;19737.25195
2660400;18106.63281;19434.25391;15721.16797;20779.57617
2664000;19605.56641;20120.70313;15789.42285;20604.22852
2667600;15848.06152;18827.57031;15409.66309;19357.84766
2671200;19554.98438;17605.33203;14963.15137;19694.875
2674800;16732.07422;19702.77539;16986.37305;19610.53516
2678400;16367.50391;18924.61914;15816.45215;19761.95313
2682000;18017.25;20815.44922;18834.45117;21552.10156
2685600;19326.45508;20651.04102;21583.85742;20971.52148
2689200;14431.34082;18115.20703;17514.06445;17096.00781
2692800;14730.71094;13488.77148;16300.25684;15397.04785
2696400;12120.37109;17792.52539;15443.58301;11970.14063
2700000;17207.78125;18213.58398;18390.63867;17907.33398
2703600;18398.35352;18740.31641;19699.91602;19293.44727
2707200;21057.37305;19192.07031;19831.31055;20283.55078
2710800;20630.125;20006.85547;20111.16211;19398.82227
2714400;25956.28125;21860.59961;22566.70898;24859.91406
2718000;22977.12305;24880.4043;21659.39258;25508.11719
2721600;23556.83789;24688.15234;22632.04102;25316.3125
2725200;21606.0293;23485.14844;23477.59766;24626.55859
2728800;24189.62305;23278.25391;22931.98633;24946.40039
2732400;22894.13672;20520.9707;21225.23633;23328.1875
2736000;22229.83203;21827.45508;22572.27539;23640.01953
2739600;21691.40234;21600.53906;20626.95703;22477.76367
2743200;20953.15625;20907.55078;17668.54688;22135.67969
2746800;21211.25391;20979.3457;18448.63086;24075.95117
2750400;22571.44336;24878.98047;22708.45508;24163.98438
2754000;21182.87891;22284.84375;20693.98242;22676.54102
2757600;22989.13086;21136.45898;21026.16016;23860.82227
2761200;20303.19531;21892.33203;17959.2207;21953.1582
2764800;19224.73242;19775.53711;15238.95801;21084.64844
2768400;19919.50977;20656.60156;21502.45703;22180.53125
2772000;21162.83398;20714.26367;22811.56641;22278.4668
2775600;16125.55566;17914.89453;16573.69922;17943.23047
2779200;15396.09668;14732.5752;17635.98828;16017.62793
2782800;12273.44629;19093.75977;16454.00195;12724.6543
2786400;17414.65625;19443.29883;19702.11719;19223.23242
2790000;19439.44336;19536.13477;20974.11328;20079.89844
2793600;21125.04102;19591.07227;20359.35547;20628.63086
2797200;20463.83594;19994.32422;19593.70898;19623.68945
2800800;26272.55273;22030.88672;23327.73242;25106.35547
2804400;22316.87695;26098.60352;22960.22266;25382.29102
2808000;24463.00195;24331.16406;23618.27539;25345.2168
2811600;21689.32422;22315.98828;23768.93555;24129.8457
2815200;22870.60156;23893.83984;23581.69531;23877.48633
2818800;22414.91211;22243.58789;21562.34961;22759.375
2822400;22322.3418;22971.69141;22477.14063;24345.88477
2826000;19655.88477;21569.33398;19033.92188;20936.0293
2829600;20573.5957;19906.93164;17960.92969;22225.94922
2833200;20735.38477;18816.50586;18483.2168;23282.2793
2836800;19829.8125;21914.53711;22209.04102;22254.73828
2840400;20821.65625;21713.62695;20318.1875;22074.36133
2844000;21505.16797;20169.39453;20675.69922;23197.22656
2847600;19620.37695;22241.98828;21523.86133;21427.49609
2851200;17670.78906;18577.51563;20197.38086;20770.55859
2854800;19509.16797;21361.70313;22470.83984;22620.19727
2858400;20981.73047;22082.33008;23108.65039;23048.29688
2862000;16529.88477;19129.68555;18545.92578;18410.75781
2865600;15192.57227;15162.29395;16721.44531;16432.46289
2869200;12119.61816;19392.88477;16371.44238;12642.6123
2872800;17996.20898;18471.11914;19652.04492;19011.76367
2876400;19105.27344;19208.75391;21651.17578;20046.00781
2880000;21408.03906;19789.125;20693.48438;20783.3457
2883600;20729.08398;20578.94336;20898.22266;19906.9707
2887200;26492.74609;22944.71875;25260.16211;25533.99023
2890800;24795.71875;26852.875;26676.85156;26955.48242
2894400;24972.62305;25137.90625;21772.53711;24614.07227
2898000;21098.50977;20365.49219;21498.73047;21502.35742
2901600;22331.41211;21262.72461;21196.17578;23046.96484
2905200;19424.9668;22304.11133;20927.05469;21734.27734
2908800;20346.125;21324.23828;19512.32031;22671.73047
2912400;19116.37109;17263.08594;17467.58789;20602.57227
2916000;20094.5293;20094.80664;18074.66992;21474.66406
2919600;20177.94141;19613.45508;17755.12109;22038.20898
2923200;22077.90625;22593.00195;20631.91211;22918.00391
2926800;19914.51563;20523.625;19777.95117;19252.39063
2930400;21467.11523;18124.38477;19764.73047;20088.28906
2934000;18895.30273;18247.89844;14359.47461;17974.58789
2937600;18117.14258;16325.6543;16460.44531;17920.72266
