#1
# Test reference year Source: DWD								
double	tab1(8761,9)	
						
# Latitude 50.94  Longitude 6.96
# I_BN is not part of the TRY weather file and was calculated based on angular relationships
								
#Time	T	phi	I_GH	I_BN	I_DH	C_B	T_Tau	v_Win
24332400	12.7	0.9	67	0	67	7	6759	1.5
24336000	13.3	0.89	36	0	36	8	6760	1.5
24339600	13.2	0.88	4	0	4	8	6761	1.4
24343200	13.3	0.87	0	0	0	8	6762	1.5
24346800	13.2	0.87	0	0	0	8	6763	1.7
24350400	13.2	0.87	0	0	0	7	6764	1.6
24354000	13.3	0.85	0	0	0	7	6765	1.5
24357600	12.9	0.83	0	0	0	7	6766	1.6
24361200	12.3	0.85	0	0	0	4	6767	1.6
24364800	11.7	0.87	0	0	0	4	6768	1.7
24368400	11.4	0.88	0	0	0	5	6769	1.5
24372000	11	0.88	0	0	0	6	6770	1.8
24375600	10.4	0.88	0	0	0	5	6771	1.6
24379200	10.2	0.89	0	0	0	6	6772	1.3
24382800	10.2	0.89	0	0	0	5	6773	1.4
24386400	9.6	0.9	3	0	3	6	6774	1.6
24390000	10.4	0.91	53	90	44	7	6775	1.4
24393600	10.8	0.91	118	64.3326	104	7	6776	2
24397200	11.4	0.92	165	45.691334	149	7	6777	1.7
24400800	12.5	0.91	207	48.585403	185	7	6778	1.5
24404400	13.5	0.85	245	65.45295	211	6	6779	1.8
24408000	14.5	0.78	418	460.49557	167	3	6780	2.5
24411600	14.5	0.74	347	310.6829	183	5	6781	1.9
24415200	15.3	0.69	174	40.455364	155	6	6782	2
24418800	15.8	0.65	265	565.33984	54	3	6783	2
24422400	15.3	0.63	161	442.61838	52	3	6784	1.4
24426000	12.8	0.68	26	120	14	3	6785	0.8
24429600	11.5	0.76	0	0	0	3	6786	0.7
24433200	10.4	0.78	0	0	0	2	6787	1
24436800	9.5	0.79	0	0	0	1	6788	1
24440400	9.4	0.79	0	0	0	0	6789	0.8
24444000	8.8	0.78	0	0	0	0	6790	1.2
24447600	8.7	0.79	0	0	0	1	6791	0.9
24451200	7.7	0.81	0	0	0	2	6792	1.1
24454800	7.6	0.83	0	0	0	2	6793	1.2
24458400	8	0.82	0	0	0	2	6794	1.1
24462000	7.6	0.82	0	0	0	2	6795	1.5
24465600	7.4	0.83	0	0	0	3	6796	1.4
24469200	7	0.84	0	0	0	4	6797	1.4
24472800	6.9	0.86	2	0	2	3	6798	1.3
24476400	8	0.86	36	0	36	4	6799	0.7
24480000	9.2	0.86	128	75.11504	112	7	6800	1.5
24483600	11.4	0.84	249	191.29984	183	6	6801	1.4
24487200	13.3	0.8	414	491.0404	194	6	6802	2
24490800	15.4	0.74	493	589.5146	190	5	6803	2.1
24494400	17	0.66	509	594.9939	188	3	6804	2.5
24498000	18.3	0.61	481	593.5866	171	3	6805	2.2
24501600	18.7	0.58	392	517.895	152	6	6806	2
24505200	18.4	0.59	243	315.61636	127	6	6807	2
24508800	17.9	0.61	101	137.40079	68	7	6808	1.1
24512400	16.1	0.65	19	40	15	8	6809	1.2
24516000	14.8	0.7	0	0	0	3	6810	1.3
24519600	15.7	0.7	0	0	0	3	6811	1.5
24523200	15.2	0.69	0	0	0	4	6812	1.6
24526800	14.4	0.7	0	0	0	4	6813	1.6
24530400	13.2	0.72	0	0	0	3	6814	1.3
24534000	12.1	0.76	0	0	0	2	6815	1.2
24537600	12.2	0.79	0	0	0	1	6816	1.2
24541200	12	0.77	0	0	0	1	6817	0.9
24544800	11.5	0.79	0	0	0	0	6818	1.5
24548400	11.9	0.8	0	0	0	2	6819	1.6
24552000	12	0.78	0	0	0	0	6820	1.4
24555600	11.8	0.79	0	0	0	0	6821	1.3
24559200	11.6	0.79	2	0	2	0	6822	1.4
24562800	11.5	0.82	57	120	45	1	6823	1.4
24566400	13.9	0.81	180	331.2425	111	2	6824	1.6
24570000	14.9	0.81	302	423.28445	158	3	6825	2.2
24573600	17.8	0.78	421	585.2393	162	3	6826	2.1
24577200	19.1	0.7	489	642.4329	162	3	6827	2.4
24580800	19.8	0.64	503	640.6891	161	2	6828	2
24584400	20.9	0.6	451	561.46655	161	2	6829	2.3
24588000	21.2	0.59	372	509.12537	139	3	6830	2.5
24591600	21.9	0.56	230	307.23544	119	4	6831	2.4
24595200	19.8	0.56	105	174.91736	64	6	6832	2.2
24598800	18.6	0.62	15	20	13	6	6833	2
24602400	17.9	0.66	0	0	0	3	6834	1.9
24606000	17.3	0.68	0	0	0	3	6835	1.2
24609600	17	0.68	0	0	0	3	6836	1.4
24613200	15.8	0.69	0	0	0	4	6837	1.6
24616800	15.2	0.71	0	0	0	3	6838	1.9
24620400	14.5	0.73	0	0	0	2	6839	1.8
24624000	13.5	0.76	0	0	0	3	6840	1.3
24627600	13.8	0.77	0	0	0	3	6841	1.7
24631200	12.8	0.77	0	0	0	1	6842	1.5
24634800	12.9	0.78	0	0	0	1	6843	1.4
24638400	10.9	0.83	0	0	0	3	6844	1.2
24642000	12	0.86	0	0	0	5	6845	1.2
24645600	12.6	0.84	0	0	0	7	6846	1.5
24649200	12.7	0.85	26	0	26	7	6847	1.3
24652800	13.3	0.86	100	34.390682	93	7	6848	2
24656400	14.3	0.85	151	29.826591	141	6	6849	2
24660000	14.2	0.85	178	20.570322	169	6	6850	2.2
24663600	14.8	0.84	268	91.40546	222	5	6851	2.6
24667200	16.6	0.8	481	616.6944	155	2	6852	3.3
24670800	18.1	0.73	501	791.1757	97	2	6853	3.1
24674400	19.5	0.68	415	717.1572	91	1	6854	2.8
24678000	19.7	0.66	289	576.7522	84	1	6855	2.3
24681600	19.8	0.66	141	354.89285	60	0	6856	1.8
24685200	17.4	0.69	18	40	14	1	6857	1.4
24688800	16.2	0.74	0	0	0	2	6858	0.8
24692400	15.8	0.75	0	0	0	2	6859	1.3
24696000	15.6	0.76	0	0	0	0	6860	0.9
24699600	15.5	0.74	0	0	0	0	6861	1.4
24703200	15.7	0.73	0	0	0	0	6862	1.7
24706800	15.2	0.73	0	0	0	0	6863	1.2
24710400	14.4	0.75	0	0	0	0	6864	1.3
24714000	14.5	0.77	0	0	0	0	6865	1.4
24717600	14.3	0.77	0	0	0	0	6866	1.6
24721200	13	0.8	0	0	0	0	6867	1.6
24724800	13.9	0.81	0	0	0	0	6868	2.1
24728400	13.3	0.79	0	0	0	1	6869	1.6
24732000	13.6	0.79	0	0	0	3	6870	1.6
24735600	13.6	0.8	36	20	34	3	6871	1.4
24739200	14.8	0.79	171	311.53064	109	2	6872	1.5
24742800	16.6	0.75	310	475.39395	153	2	6873	1.8
24746400	18.9	0.68	425	589.78284	170	1	6874	1.9
24750000	19.4	0.64	433	433.73065	217	3	6875	2.2
24753600	20.6	0.6	414	348.22202	232	3	6876	2.2
24757200	21.8	0.55	395	368.111	209	3	6877	1.8
24760800	21.5	0.55	251	161.50272	179	5	6878	2.3
24764400	21.5	0.57	86	5.721983	84	7	6879	1.1
24768000	20.8	0.6	37	0	37	7	6880	1.7
24771600	19.9	0.64	4	0	4	6	6881	1.7
24775200	19.8	0.65	0	0	0	6	6882	2.3
24778800	19.7	0.65	0	0	0	5	6883	2.3
24782400	19.8	0.66	0	0	0	3	6884	2.6
24786000	20	0.66	0	0	0	5	6885	2.3
24789600	20.4	0.66	0	0	0	7	6886	2.3
24793200	19.7	0.68	0	0	0	7	6887	2.3
24796800	19.3	0.7	0	0	0	7	6888	4.2
24800400	18.4	0.71	0	0	0	7	6889	3.8
24804000	17.8	0.73	0	0	0	7	6890	3.6
24807600	17.1	0.75	0	0	0	8	6891	2.5
24811200	16.5	0.76	0	0	0	8	6892	2.6
24814800	16.3	0.77	0	0	0	8	6893	2.7
24818400	15.8	0.78	0	0	0	8	6894	2.4
24822000	15.6	0.8	8	0	8	8	6895	1.9
24825600	15.7	0.81	63	0	63	7	6896	2.6
24829200	15.8	0.8	150	30.714119	140	6	6897	2.1
24832800	16.3	0.78	175	18.731564	167	6	6898	2.7
24836400	16.5	0.75	208	30.449314	193	5	6899	3.6
24840000	17.5	0.69	365	264.8801	228	2	6900	4.1
24843600	17.2	0.62	223	66.1096	190	4	6901	3
24847200	17.3	0.6	224	127.17828	168	6	6902	3.2
24850800	17.7	0.58	221	305.63885	116	5	6903	2.7
24854400	15.7	0.62	125	281.74588	64	4	6904	1.3
24858000	13.6	0.72	12	10	11	5	6905	0.8
24861600	13.3	0.77	0	0	0	5	6906	0.8
24865200	13.5	0.78	0	0	0	5	6907	1.1
24868800	14	0.78	0	0	0	7	6908	0.9
24872400	13.8	0.77	0	0	0	8	6909	0.5
24876000	14	0.76	0	0	0	7	6910	0.9
24879600	13.4	0.77	0	0	0	5	6911	1.5
24883200	13.2	0.79	0	0	0	6	6912	1.2
24886800	13.3	0.79	0	0	0	7	6913	1.3
24890400	13.2	0.78	0	0	0	7	6914	1.3
24894000	13.1	0.77	0	0	0	6	6915	1.7
24897600	13	0.77	0	0	0	7	6916	1.6
24901200	13.4	0.76	0	0	0	7	6917	1.6
24904800	13.2	0.76	0	0	0	7	6918	1.7
24908400	13.6	0.76	26	0	26	7	6919	1.6
24912000	14	0.76	66	0	66	7	6920	2
24915600	14.8	0.76	87	0	87	6	6921	2.4
24919200	15.7	0.74	192	37.892143	176	4	6922	3.5
24922800	16.4	0.68	144	0	144	6	6923	3.9
24926400	16.2	0.66	97	0	97	6	6924	3.2
24930000	16.3	0.65	78	0	78	7	6925	2.7
24933600	16.1	0.67	82	0	82	7	6926	2.5
24937200	15.9	0.7	48	0	48	7	6927	2.8
24940800	16	0.71	25	0	25	8	6928	3
24944400	15.7	0.74	3	0	3	8	6929	3.8
24948000	15.5	0.76	0	0	0	8	6930	4
24951600	15.4	0.79	0	0	0	8	6931	3.6
24955200	15.9	0.78	0	0	0	7	6932	4.3
24958800	15.9	0.76	0	0	0	7	6933	3
24962400	15.8	0.77	0	0	0	8	6934	3
24966000	15.9	0.77	0	0	0	8	6935	3.9
24969600	15.1	0.79	0	0	0	8	6936	4.2
24973200	13.7	0.83	0	0	0	8	6937	3.9
24976800	13.4	0.84	0	0	0	7	6938	2.3
24980400	12.8	0.82	0	0	0	7	6939	1.7
24984000	12.4	0.82	0	0	0	8	6940	1.2
24987600	12	0.84	0	0	0	8	6941	1.2
24991200	11.6	0.87	0	0	0	8	6942	0.8
24994800	11.6	0.89	36	60	30	8	6943	0.9
24998400	12.2	0.87	56	0	56	7	6944	2
25002000	12.4	0.84	63	0	63	7	6945	2.6
25005600	12.7	0.8	72	0	72	7	6946	2.8
25009200	12.1	0.78	54	0	54	8	6947	2.6
25012800	11.1	0.81	57	0	57	8	6948	2.9
25016400	11.2	0.83	66	0	66	8	6949	2.3
25020000	11.8	0.82	116	9.335125	112	6	6950	2.4
25023600	12.6	0.76	138	135.59738	93	6	6951	3.3
25027200	10.7	0.73	47	39.02473	39	6	6952	3.6
25030800	10.1	0.76	1	0	1	5	6953	2.5
25034400	10.2	0.75	0	0	0	5	6954	2.7
25038000	9.2	0.74	0	0	0	4	6955	1.7
25041600	9.2	0.76	0	0	0	2	6956	2.1
25045200	8.7	0.77	0	0	0	1	6957	1.8
25048800	8.4	0.77	0	0	0	0	6958	1.6
25052400	8.2	0.78	0	0	0	3	6959	1.2
25056000	8.5	0.78	0	0	0	3	6960	1.8
25059600	8.6	0.77	0	0	0	2	6961	1.7
25063200	8.8	0.76	0	0	0	3	6962	1.4
25066800	7.7	0.77	0	0	0	3	6963	0.3
25070400	7.5	0.8	0	0	0	2	6964	0.7
25074000	7.8	0.79	0	0	0	3	6965	1.1
25077600	7.7	0.79	0	0	0	3	6966	1.4
25081200	7.7	0.8	46	140	32	3	6967	1.5
25084800	9.5	0.78	159	405.81268	86	2	6968	2.2
25088400	10.6	0.74	285	544.24255	116	2	6969	2.4
25092000	11.5	0.71	350	459.1099	161	2	6970	3.3
25095600	12.2	0.67	244	81.873795	205	4	6971	3.9
25099200	12.7	0.62	252	97.845345	203	3	6972	3.8
25102800	13	0.59	222	82.975876	182	4	6973	3.4
25106400	13.1	0.56	295	369.03168	139	2	6974	3.4
25110000	13.1	0.54	187	263.66833	101	3	6975	2.6
25113600	12.9	0.55	77	145.69814	48	4	6976	2.1
25117200	11.5	0.58	4	0	4	3	6977	1
25120800	11.5	0.62	0	0	0	5	6978	1.1
25124400	11.1	0.65	0	0	0	6	6979	1.4
25128000	10.7	0.67	0	0	0	4	6980	1.1
25131600	9.8	0.68	0	0	0	2	6981	1
25135200	9.4	0.7	0	0	0	2	6982	1.5
25138800	8.7	0.71	0	0	0	1	6983	1.2
25142400	7.9	0.74	0	0	0	0	6984	1.6
25146000	7.5	0.76	0	0	0	0	6985	1.6
25149600	6.8	0.76	0	0	0	0	6986	1.1
25153200	7	0.77	0	0	0	0	6987	1
25156800	6.6	0.78	0	0	0	1	6988	1.3
25160400	6.7	0.78	0	0	0	2	6989	1.1
25164000	5.7	0.78	0	0	0	3	6990	1.3
25167600	5.5	0.81	44	130	31	3	6991	1.2
25171200	6.5	0.82	155	410.66428	83	5	6992	1.3
25174800	10	0.77	276	523.78845	116	5	6993	1.8
25178400	10.8	0.71	372	585.5178	134	5	6994	1.9
25182000	12.4	0.66	385	443.6519	176	6	6995	1.7
25185600	14	0.58	380	387.99634	188	5	6996	2
25189200	13.9	0.53	185	37.75292	167	7	6997	2
25192800	14	0.55	212	141.52974	153	7	6998	2.3
25196400	14	0.56	86	12.483519	82	8	6999	2.1
25200000	13.5	0.56	47	36.194775	40	6	7000	2
25203600	12.3	0.59	3	0	3	6	7001	1.5
25207200	12	0.62	0	0	0	5	7002	1.4
25210800	11.8	0.64	0	0	0	5	7003	1.5
25214400	11.7	0.64	0	0	0	5	7004	1.5
25218000	11.4	0.65	0	0	0	2	7005	2
25221600	10.8	0.66	0	0	0	0	7006	1.6
25225200	9.7	0.68	0	0	0	0	7007	1.9
25228800	9.8	0.69	0	0	0	2	7008	1.5
25232400	10.1	0.7	0	0	0	2	7009	2.2
25236000	9.8	0.71	0	0	0	0	7010	1.8
25239600	9.7	0.72	0	0	0	2	7011	2.2
25243200	9.6	0.74	0	0	0	4	7012	2.5
25246800	9	0.74	0	0	0	5	7013	2.3
25250400	8.7	0.76	0	0	0	5	7014	2.5
25254000	8.7	0.77	20	0	20	6	7015	2.3
25257600	9.9	0.77	85	70.43107	73	7	7016	2.6
25261200	11.1	0.75	150	103.06963	119	7	7017	2.5
25264800	12.8	0.71	219	162.02058	154	8	7018	2.7
25268400	14.7	0.65	308	369.3268	136	7	7019	3.3
25272000	15.2	0.6	269	230.87207	156	6	7020	3.1
25275600	15.8	0.55	227	167.81494	148	4	7021	3
25279200	16.1	0.5	202	216.27489	113	6	7022	3.3
25282800	16.1	0.49	130	177.99542	74	7	7023	2.6
25286400	14.5	0.53	74	245.00851	28	5	7024	1.7
25290000	12.9	0.59	0	0	0	5	7025	1.7
25293600	11.8	0.64	0	0	0	4	7026	2.1
25297200	12.1	0.65	0	0	0	3	7027	1.9
25300800	11.4	0.65	0	0	0	3	7028	1.8
25304400	10.8	0.67	0	0	0	2	7029	1.9
25308000	9.9	0.69	0	0	0	1	7030	1.7
25311600	8.4	0.73	0	0	0	1	7031	2.3
25315200	8.5	0.76	0	0	0	0	7032	2
25318800	9.1	0.74	0	0	0	0	7033	2.7
25322400	8.6	0.74	0	0	0	0	7034	2.2
25326000	8.1	0.76	0	0	0	0	7035	2.1
25329600	8.4	0.75	0	0	0	0	7036	1.9
25333200	8.6	0.74	0	0	0	0	7037	1.8
25336800	8.6	0.73	0	0	0	0	7038	2.1
25340400	8.5	0.73	37	90	28	0	7039	3
25344000	10.2	0.73	155	488.8555	74	1	7040	2.4
25347600	13.6	0.66	288	659.8568	93	0	7041	2.9
25351200	15.1	0.59	392	739.26807	99	1	7042	3.3
25354800	17.2	0.56	446	751.8159	100	1	7043	3.6
25358400	19.1	0.53	467	772.8388	93	1	7044	4.3
25362000	20.2	0.5	423	711.42896	92	1	7045	4.6
25365600	20.9	0.48	334	606.6617	88	1	7046	4.5
25369200	19.9	0.49	225	494.7723	72	1	7047	3.5
25372800	19.4	0.51	83	236.16864	40	3	7048	2.9
25376400	17.5	0.55	0	0	0	3	7049	2.3
25380000	17.9	0.58	0	0	0	3	7050	1.8
25383600	17.5	0.6	0	0	0	2	7051	1.8
25387200	17.8	0.61	0	0	0	3	7052	2.3
25390800	18.5	0.61	0	0	0	2	7053	2.4
25394400	18.3	0.61	0	0	0	3	7054	3.2
25398000	18.4	0.62	0	0	0	4	7055	3.1
25401600	18.3	0.63	0	0	0	5	7056	3.8
25405200	18.4	0.63	0	0	0	6	7057	2.8
25408800	18.3	0.63	0	0	0	7	7058	3.9
25412400	18.9	0.62	0	0	0	8	7059	3.1
25416000	18.6	0.62	0	0	0	8	7060	2.8
25419600	17.2	0.66	0	0	0	8	7061	2.6
25423200	17	0.68	0	0	0	7	7062	3.2
25426800	16.1	0.69	30	20	28	8	7063	2.8
25430400	12.8	0.75	56	0	56	7	7064	3.1
25434000	11.9	0.81	45	0	45	8	7065	3.8
25437600	11.1	0.84	62	0	62	8	7066	2.7
25441200	11.2	0.86	75	0	75	8	7067	2.1
25444800	10.9	0.86	105	0	105	7	7068	2.3
25448400	11.1	0.84	117	0	117	7	7069	2
25452000	11.2	0.81	82	0	82	8	7070	1.7
25455600	11.3	0.8	74	3.2967126	73	8	7071	1.4
25459200	11.2	0.8	34	5.6583753	33	8	7072	0.8
25462800	10.9	0.8	0	0	0	8	7073	0.3
25466400	10.9	0.8	0	0	0	8	7074	1.1
25470000	10.8	0.8	0	0	0	8	7075	1.2
25473600	11	0.79	0	0	0	8	7076	1.3
25477200	10.8	0.78	0	0	0	8	7077	1.8
25480800	10.1	0.78	0	0	0	7	7078	1.8
25484400	9.4	0.8	0	0	0	7	7079	0.7
25488000	9	0.82	0	0	0	7	7080	0.5
25491600	8.5	0.83	0	0	0	5	7081	0.4
25495200	8.1	0.84	0	0	0	5	7082	0.5
25498800	8.3	0.84	0	0	0	7	7083	0.7
25502400	7.8	0.84	0	0	0	7	7084	0.7
25506000	8	0.85	0	0	0	7	7085	0.6
25509600	8.1	0.85	0	0	0	8	7086	0.9
25513200	8.1	0.85	10	0	10	8	7087	0.8
25516800	8.7	0.85	42	0	42	8	7088	0.6
25520400	9.6	0.83	78	0	78	8	7089	0.5
25524000	10.7	0.77	192	33.699467	179	6	7090	0.8
25527600	11.2	0.7	209	28.920248	196	7	7091	0.8
25531200	11.7	0.66	227	44.377827	206	7	7092	1.1
25534800	11.8	0.64	190	28.636137	177	7	7093	1.2
25538400	11.8	0.64	127	10.1425	123	7	7094	1.5
25542000	11.4	0.65	88	13.429503	84	7	7095	1.8
25545600	10.7	0.66	34	5.8465824	33	7	7096	1.3
25549200	9.6	0.69	0	0	0	6	7097	1.2
25552800	8.7	0.72	0	0	0	6	7098	1.4
25556400	7.9	0.75	0	0	0	5	7099	1.6
25560000	7.7	0.76	0	0	0	2	7100	1.3
25563600	7.5	0.77	0	0	0	1	7101	1.7
25567200	7.4	0.76	0	0	0	1	7102	2.1
25570800	7.6	0.75	0	0	0	2	7103	2.2
25574400	7.5	0.76	0	0	0	1	7104	2.2
25578000	6.4	0.79	0	0	0	1	7105	2.5
25581600	6.9	0.8	0	0	0	1	7106	2.2
25585200	5.8	0.81	0	0	0	1	7107	2.2
25588800	6.1	0.83	0	0	0	0	7108	2.3
25592400	5.8	0.83	0	0	0	0	7109	2.1
25596000	5.1	0.85	0	0	0	1	7110	2.3
25599600	6.4	0.84	25	20	23	1	7111	2.4
25603200	7.4	0.81	125	296.92102	80	2	7112	2.7
25606800	9.3	0.76	234	374.18402	129	3	7113	3.1
25610400	10.1	0.72	359	585.9268	136	3	7114	3
25614000	11.1	0.68	429	657.2042	137	3	7115	3.5
25617600	12.3	0.64	443	661.16455	134	2	7116	4.1
25621200	13	0.61	404	623.862	124	2	7117	4.3
25624800	13.3	0.59	324	555.6882	108	1	7118	3.9
25628400	13.4	0.57	207	410.48456	87	1	7119	3.1
25632000	12.4	0.57	69	181.07901	39	2	7120	2.8
25635600	11.1	0.59	0	0	0	3	7121	2.7
25639200	10.7	0.62	0	0	0	2	7122	3.4
25642800	10.3	0.63	0	0	0	2	7123	3.2
25646400	9.9	0.65	0	0	0	4	7124	2.9
25650000	9.7	0.66	0	0	0	5	7125	2.8
25653600	9.3	0.67	0	0	0	4	7126	2.6
25657200	8.8	0.69	0	0	0	2	7127	2.9
25660800	8.4	0.7	0	0	0	1	7128	2.7
25664400	7.8	0.72	0	0	0	3	7129	2.7
25668000	8.4	0.73	0	0	0	4	7130	2.2
25671600	8	0.72	0	0	0	6	7131	2.2
25675200	7.9	0.73	0	0	0	6	7132	2.4
25678800	7.5	0.74	0	0	0	5	7133	2.5
25682400	7.1	0.76	0	0	0	6	7134	2.7
25686000	7.5	0.77	11	0	11	7	7135	2.9
25689600	8.7	0.73	69	13.641238	67	6	7136	2.4
25693200	9.2	0.71	143	25.369541	136	6	7137	2.4
25696800	11.2	0.69	146	5.3286614	144	8	7138	2.4
25700400	11.4	0.65	213	22.779707	203	6	7139	2.4
25704000	13.5	0.61	255	54.10636	230	5	7140	3.1
25707600	12.2	0.61	131	0	131	7	7141	2.4
25711200	13.1	0.61	150	18.251125	143	7	7142	2.2
25714800	12.8	0.6	99	20.922379	93	6	7143	1.5
25718400	12	0.65	28	6.2377405	27	7	7144	1.3
25722000	11.4	0.71	0	0	0	7	7145	1.7
25725600	11.7	0.72	0	0	0	7	7146	1.6
25729200	11.8	0.71	0	0	0	8	7147	1.6
25732800	11.9	0.71	0	0	0	8	7148	1.2
25736400	11.8	0.71	0	0	0	8	7149	1.3
25740000	11.4	0.74	0	0	0	8	7150	1.2
25743600	11	0.78	0	0	0	8	7151	0.9
25747200	10.9	0.82	0	0	0	8	7152	1.1
25750800	10.8	0.83	0	0	0	8	7153	0.5
25754400	10.7	0.85	0	0	0	8	7154	0.5
25758000	10.6	0.87	0	0	0	8	7155	0.7
25761600	10.5	0.89	0	0	0	7	7156	0.7
25765200	10.6	0.9	0	0	0	7	7157	1.1
25768800	10.5	0.9	0	0	0	8	7158	1.3
25772400	10.3	0.91	12	0	12	8	7159	1
25776000	10.7	0.92	51	0	51	8	7160	1
25779600	11.3	0.91	80	0	80	8	7161	1.5
25783200	11.6	0.88	92	0	92	7	7162	1.9
25786800	12	0.85	78	0	78	8	7163	1.9
25790400	12.5	0.82	118	0	118	7	7164	2.3
25794000	13	0.8	135	2.285213	134	5	7165	2
25797600	14.4	0.73	109	2.6473808	108	5	7166	3.1
25801200	14.4	0.7	131	74.56152	110	4	7167	2.6
25804800	13.3	0.7	36	12.907982	34	7	7168	2.3
25808400	12	0.74	0	0	0	7	7169	2.5
25812000	12.3	0.75	0	0	0	4	7170	2.5
25815600	11.3	0.76	0	0	0	3	7171	2.7
25819200	10.7	0.79	0	0	0	2	7172	2
25822800	10.1	0.81	0	0	0	3	7173	2.1
25826400	9.6	0.83	0	0	0	3	7174	1.7
25830000	10.1	0.84	0	0	0	3	7175	1.2
25833600	9.8	0.84	0	0	0	3	7176	2.2
25837200	9.9	0.85	0	0	0	4	7177	2.6
25840800	10.8	0.84	0	0	0	5	7178	2.4
25844400	10.9	0.81	0	0	0	6	7179	2.6
25848000	11.5	0.79	0	0	0	7	7180	2.4
25851600	11.3	0.78	0	0	0	6	7181	2.3
25855200	10.9	0.79	0	0	0	4	7182	2.4
25858800	11.6	0.77	14	0	14	5	7183	3
25862400	12.3	0.72	75	21.866045	72	6	7184	3
25866000	13.2	0.69	149	45.139328	137	6	7185	4.5
25869600	14	0.65	248	106.83349	209	5	7186	4.5
25873200	15.5	0.59	249	65.319405	221	6	7187	4.4
25876800	15.9	0.54	156	4.433258	154	6	7188	3.3
25880400	16.6	0.5	94	0	94	7	7189	3.8
25884000	14.8	0.51	72	0	72	7	7190	3.2
25887600	15.1	0.55	47	0	47	7	7191	3.5
25891200	14.1	0.61	12	0	12	8	7192	2.1
25894800	14.1	0.65	0	0	0	8	7193	1.6
25898400	14.3	0.65	0	0	0	8	7194	2.5
25902000	14.4	0.68	0	0	0	8	7195	3.5
25905600	14	0.72	0	0	0	8	7196	2.8
25909200	13.3	0.77	0	0	0	8	7197	2.4
25912800	13.1	0.81	0	0	0	8	7198	2
25916400	12.9	0.84	0	0	0	8	7199	1.9
25920000	12.7	0.86	0	0	0	8	7200	3
25923600	12.5	0.86	0	0	0	8	7201	2.1
25927200	12.1	0.87	0	0	0	8	7202	2
25930800	11.7	0.87	0	0	0	8	7203	2
25934400	11.1	0.88	0	0	0	8	7204	1.6
25938000	11.1	0.88	0	0	0	7	7205	2.1
25941600	10.8	0.88	0	0	0	8	7206	1.8
25945200	10.5	0.89	1	0	1	8	7207	2
25948800	10.3	0.9	16	0	16	8	7208	1.5
25952400	10.5	0.9	66	0	66	8	7209	1.6
25956000	10.5	0.89	87	0	87	8	7210	1.9
25959600	11.2	0.86	249	208.0222	161	4	7211	2
25963200	11.5	0.81	187	56.031345	162	6	7212	1.9
25966800	12.1	0.75	52	0	52	8	7213	3
25970400	10.2	0.71	46	0	46	8	7214	3.6
25974000	9.7	0.74	40	0	40	7	7215	1.6
25977600	9.3	0.77	29	27.671627	25	7	7216	0.9
25981200	8.5	0.8	0	0	0	6	7217	0.7
25984800	8.5	0.82	0	0	0	6	7218	1.3
25988400	8	0.82	0	0	0	6	7219	0.7
25992000	6.8	0.83	0	0	0	5	7220	0.9
25995600	7.3	0.84	0	0	0	5	7221	0.7
25999200	7.2	0.84	0	0	0	6	7222	0.5
26002800	7	0.85	0	0	0	6	7223	0.9
26006400	6.1	0.86	0	0	0	5	7224	0.7
26010000	6.3	0.86	0	0	0	5	7225	0.6
26013600	6.1	0.84	0	0	0	5	7226	0.9
26017200	5.3	0.82	0	0	0	2	7227	0.5
26020800	4.4	0.84	0	0	0	1	7228	1
26024400	3.3	0.86	0	0	0	0	7229	1.1
26028000	3	0.89	0	0	0	2	7230	0.9
26031600	2.6	0.92	24	30	21	2	7231	1.5
26035200	4.4	0.89	125	375.32852	77	1	7232	1
26038800	6.1	0.84	231	410.31906	126	1	7233	1
26042400	7.8	0.8	316	433.85544	162	2	7234	1.1
26046000	7.7	0.76	370	457.01468	179	2	7235	1.7
26049600	9	0.69	322	276.97308	200	4	7236	2.3
26053200	9.3	0.63	176	33.19919	162	6	7237	1.8
26056800	9.6	0.59	131	24.886728	122	6	7238	1.8
26060400	9.4	0.58	84	26.355566	77	6	7239	1.7
26064000	8.4	0.6	28	14.334389	26	6	7240	1.1
26067600	7.4	0.64	0	0	0	6	7241	1.5
26071200	6.8	0.68	0	0	0	5	7242	0.9
26074800	6.8	0.7	0	0	0	5	7243	1.6
26078400	6	0.73	0	0	0	6	7244	1
26082000	5.4	0.77	0	0	0	5	7245	1.1
26085600	4.7	0.78	0	0	0	4	7246	1.1
26089200	3.5	0.8	0	0	0	3	7247	0.9
26092800	3.7	0.81	0	0	0	3	7248	1.3
26096400	3.2	0.81	0	0	0	3	7249	0.7
26100000	2.9	0.81	0	0	0	4	7250	0.8
26103600	2.4	0.8	0	0	0	5	7251	1.2
26107200	1.9	0.83	0	0	0	6	7252	0.6
26110800	2.4	0.84	0	0	0	7	7253	0.5
26114400	2.1	0.85	0	0	0	6	7254	0.5
26118000	1.7	0.87	18	10	17	6	7255	0.8
26121600	2.2	0.88	81	97.5673	69	5	7256	0.7
26125200	3.6	0.88	182	238.79184	122	5	7257	0.7
26128800	5.2	0.86	305	488.88733	134	4	7258	0.7
26132400	7.6	0.8	386	649.3402	118	3	7259	0.9
26136000	8.4	0.72	372	526.0376	143	3	7260	1.1
26139600	9.2	0.66	327	449.49094	140	3	7261	0.8
26143200	9.2	0.61	221	266.31168	126	4	7262	0.9
